Time [s],Channel 0,Channel 1
5.222130600,0,0
5.222135500,1,0
5.222140600,0,0
5.222140900,0,1
5.222145700,1,1
5.222150700,0,1
5.222151700,0,0
5.222155900,1,0
5.222162100,1,1
5.222557900,1,0
5.222563900,0,0
5.222565100,0,1
5.222569000,1,1
5.222574100,0,1
5.222575100,0,0
5.222579200,1,0
5.222584300,0,0
5.222585500,0,1
5.222589400,1,1
5.222594500,0,1
5.222595500,0,0
5.222599600,1,0
5.222604700,0,0
5.222609800,1,0
5.222614800,0,0
5.222620000,1,0
5.222625000,0,0
5.222630200,1,0
5.222635200,0,0
5.222640400,1,0
5.222645400,0,0
5.222650600,1,0
5.222655600,0,0
5.222656000,0,1
5.222660700,1,1
5.222665800,0,1
5.222666800,0,0
5.222670900,1,0
5.222676000,0,0
5.222681100,1,0
5.222686100,0,0
5.222691300,1,0
5.222696300,0,0
5.222701500,1,0
5.222706500,0,0
5.222707700,0,1
5.222711700,1,1
5.222716700,0,1
5.222717700,0,0
5.222721800,1,0
5.222726900,0,0
5.222732000,1,0
5.222737100,0,0
5.222742200,1,0
5.222747300,0,0
5.222747700,0,1
5.222752400,1,1
5.222759400,1,0
5.222765400,0,0
5.222766600,0,1
5.222770600,1,1
5.222775600,0,1
5.222776600,0,0
5.222780800,1,0
5.222785800,0,0
5.222787000,0,1
5.222791000,1,1
5.222796000,0,1
5.222797000,0,0
5.222801100,1,0
5.222806200,0,0
5.222811300,1,0
5.222816400,0,0
5.222821500,1,0
5.222826500,0,0
5.222831700,1,0
5.222836700,0,0
5.222837900,0,1
5.222841900,1,1
5.222846900,0,1
5.222847100,0,0
5.222852100,1,0
5.222857100,0,0
5.222862300,1,0
5.222867300,0,0
5.222867700,0,1
5.222872400,1,1
5.222877500,0,1
5.222877700,0,0
5.222882600,1,0
5.222887700,0,0
5.222892800,1,0
5.222897800,0,0
5.222903000,1,0
5.222908000,0,0
5.222908400,0,1
5.222913200,1,1
5.222918200,0,1
5.222923400,1,1
5.222928400,0,1
5.222928600,0,0
5.222933500,1,0
5.222938600,0,0
5.222939000,0,1
5.222943700,1,1
5.222948800,0,1
5.222949800,0,0
5.222953900,1,0
5.222960100,1,1
5.223348900,1,0
5.223354900,0,0
5.223356100,0,1
5.223360100,1,1
5.223365100,0,1
5.223366100,0,0
5.223370300,1,0
5.223375300,0,0
5.223376500,0,1
5.223380500,1,1
5.223385500,0,1
5.223386500,0,0
5.223390700,1,0
5.223395700,0,0
5.223400800,1,0
5.223405900,0,0
5.223411000,1,0
5.223416100,0,0
5.223421200,1,0
5.223426200,0,0
5.223431400,1,0
5.223436400,0,0
5.223441600,1,0
5.223446600,0,0
5.223447000,0,1
5.223451800,1,1
5.223456800,0,1
5.223457800,0,0
5.223462000,1,0
5.223467000,0,0
5.223472100,1,0
5.223477200,0,0
5.223482300,1,0
5.223487400,0,0
5.223492500,1,0
5.223497500,0,0
5.223498800,0,1
5.223502700,1,1
5.223507700,0,1
5.223508700,0,0
5.223512900,1,0
5.223517900,0,0
5.223523100,1,0
5.223528100,0,0
5.223533200,1,0
5.223538300,0,0
5.223538700,0,1
5.223543400,1,1
5.223550500,1,0
5.223556500,0,0
5.223557600,0,1
5.223561600,1,1
5.223566600,0,1
5.223567600,0,0
5.223571800,1,0
5.223576800,0,0
5.223578000,0,1
5.223582000,1,1
5.223587000,0,1
5.223588000,0,0
5.223592200,1,0
5.223597200,0,0
5.223602400,1,0
5.223607400,0,0
5.223612500,1,0
5.223617600,0,0
5.223622700,1,0
5.223627800,0,0
5.223629000,0,1
5.223632900,1,1
5.223637900,0,1
5.223638200,0,0
5.223643100,1,0
5.223648100,0,0
5.223653300,1,0
5.223658300,0,0
5.223658700,0,1
5.223663500,1,1
5.223668500,0,1
5.223668700,0,0
5.223673700,1,0
5.223678700,0,0
5.223683800,1,0
5.223688900,0,0
5.223694000,1,0
5.223699100,0,0
5.223699500,0,1
5.223704200,1,1
5.223709200,0,1
5.223714400,1,1
5.223719400,0,1
5.223719700,0,0
5.223724600,1,0
5.223729600,0,0
5.223730000,0,1
5.223734800,1,1
5.223739800,0,1
5.223740800,0,0
